pm1,2019-09-24T15:03:00.359Z,4.2089972496032715
pm25,2019-09-24T15:03:00.358Z,5.064246654510498
pm10,2019-09-24T15:03:00.357Z,12.112346649169922
pm1_a,2019-09-24T15:02:50.359Z,19.999998092651367
pm25_a,2019-09-24T15:02:50.359Z,30.833335876464844
pm10_a,2019-09-24T15:02:50.358Z,34.583335876464844
v_G,2019-09-24T15:00:01.134Z,3.3115385601367233
v_B,2019-09-24T15:00:01.133Z,3.3130386059144876
v_O,2019-09-24T15:00:01.132Z,4.966827900558489
v_P,2019-09-24T15:00:01.132Z,4.972765344254891
c,2019-09-24T15:00:01.131Z,384
l_e,2019-09-24T14:03:01.577Z,14
l_s,2019-09-24T14:03:01.576Z,-1
l_p,2019-09-24T14:03:01.576Z,77
l_t,2019-09-24T14:03:01.575Z,36.31800079345703
l_r,2019-09-24T14:03:01.575Z,6.973684787750244
a_BME,2019-09-24T14:03:00.972Z,938.3300170898438
p,2019-09-24T14:03:00.971Z,905.5493774414062
h,2019-09-24T14:03:00.971Z,74.5537109375
t,2019-09-24T14:03:00.970Z,24.299999237060547
pm1,2019-09-24T14:03:00.370Z,1.0746231079101562
pm25,2019-09-24T14:03:00.369Z,1.6071844100952148
pm10,2019-09-24T14:03:00.358Z,3.1482136249542236
pm25_a,2019-09-24T14:02:50.359Z,4.500000476837158
pm1_a,2019-09-24T14:02:50.359Z,2.750000238418579
pm10_a,2019-09-24T14:02:50.358Z,4.6666669845581055
v_B,2019-09-24T14:00:01.134Z,3.313226111636708
v_G,2019-09-24T14:00:01.134Z,3.311351054414503
v_P,2019-09-24T14:00:01.133Z,4.9630779361186566
v_O,2019-09-24T14:00:01.133Z,4.974640326474807
c,2019-09-24T14:00:01.132Z,460
l_e,2019-09-24T13:03:01.572Z,14
l_p,2019-09-24T13:03:01.572Z,78
l_s,2019-09-24T13:03:01.571Z,-1
l_r,2019-09-24T13:03:01.570Z,6.9673752784729
l_t,2019-09-24T13:03:01.569Z,36.85599899291992
a_BME,2019-09-24T13:03:00.966Z,932.836181640625
p,2019-09-24T13:03:00.966Z,906.146240234375
h,2019-09-24T13:03:00.965Z,67.08984375
t,2019-09-24T13:03:00.964Z,24.5
pm1,2019-09-24T13:03:00.360Z,1.1020727157592773
pm25,2019-09-24T13:03:00.359Z,1.8923230171203613
pm10,2019-09-24T13:03:00.358Z,11.046652793884277
pm1_a,2019-09-24T13:02:50.361Z,0.5833333134651184
pm25_a,2019-09-24T13:02:50.360Z,2.5
pm10_a,2019-09-24T13:02:50.360Z,4.0833330154418945
v_G,2019-09-24T13:00:01.133Z,3.311351054414503
v_B,2019-09-24T13:00:01.133Z,3.313226111636708
v_O,2019-09-24T13:00:01.132Z,4.967140397595142
v_P,2019-09-24T13:00:01.132Z,4.973390338328197
c,2019-09-24T13:00:01.131Z,384
l_e,2019-09-24T12:03:01.555Z,14
l_p,2019-09-24T12:03:01.554Z,78
l_s,2019-09-24T12:03:01.554Z,-1
l_r,2019-09-24T12:03:01.553Z,6.973684787750244
l_t,2019-09-24T12:03:01.552Z,38.470001220703125
a_BME,2019-09-24T12:03:00.949Z,942.3628540039062
p,2019-09-24T12:03:00.948Z,905.0750122070312
h,2019-09-24T12:03:00.947Z,69.6572265625
t,2019-09-24T12:03:00.946Z,25.979999542236328
pm1,2019-09-24T12:03:00.359Z,3.902630567550659
pm25,2019-09-24T12:03:00.358Z,5.160195827484131
pm10,2019-09-24T12:03:00.357Z,14.737054824829102
pm1_a,2019-09-24T12:02:50.371Z,12.666666030883789
pm25_a,2019-09-24T12:02:50.370Z,18.58333396911621
pm10_a,2019-09-24T12:02:50.369Z,20.41666603088379
v_G,2019-09-24T12:00:01.134Z,3.311351054414503
v_B,2019-09-24T12:00:01.133Z,3.312663594470046
v_O,2019-09-24T12:00:01.132Z,4.965890409448531
v_P,2019-09-24T12:00:01.132Z,4.972765344254891
c,2019-09-24T12:00:01.131Z,358
l_p,2019-09-24T11:03:01.556Z,76
l_e,2019-09-24T11:03:01.556Z,14
l_s,2019-09-24T11:03:01.555Z,-1
l_r,2019-09-24T11:03:01.554Z,6.952956199645996
l_t,2019-09-24T11:03:01.553Z,37.93199920654297
p,2019-09-24T11:03:00.950Z,903.87548828125
a_BME,2019-09-24T11:03:00.950Z,953.3654174804688
h,2019-09-24T11:03:00.949Z,68.1162109375
t,2019-09-24T11:03:00.948Z,25.969999313354492
pm1,2019-09-24T11:03:00.359Z,2.314577102661133
pm25,2019-09-24T11:03:00.359Z,3.3130271434783936
pm10,2019-09-24T11:03:00.358Z,15.556961059570312
pm1_a,2019-09-24T11:02:50.360Z,6.166666507720947
pm25_a,2019-09-24T11:02:50.359Z,9.166666984558105
pm10_a,2019-09-24T11:02:50.358Z,10.250000953674316
v_B,2019-09-24T11:00:01.133Z,3.3124760887478257
v_G,2019-09-24T11:00:01.133Z,3.3109760429700614
v_O,2019-09-24T11:00:01.132Z,4.96464042130192
v_P,2019-09-24T11:00:01.132Z,4.970577864998322
c,2019-09-24T11:00:01.131Z,358
l_e,2019-09-24T10:03:02.556Z,14
l_p,2019-09-24T10:03:02.555Z,77
l_r,2019-09-24T10:03:02.554Z,6.934931755065918
